1e+06 0
1e+06 6.72679e-06
1.5e+06 1.79725e-05
2e+06 3.73069e-05
2.5e+06 6.72658e-05
3e+06 0.000110859
3.5e+06 0.000171735
4e+06 0.000254405
4.5e+06 0.000364557
5e+06 0.000509509
5.5e+06 0.000698861
6e+06 0.000945414
6.5e+06 0.00126645
7e+06 0.00168542
7.5e+06 0.00223387
8e+06 0.00295239
8.5e+06 0.00388652
9e+06 0.00506792
9.5e+06 0.00647361
1e+07 0.00800402
1.05e+07 0.00958707
1.1e+07 0.01135
1.15e+07 0.0135989
1.2e+07 0.0166777
1.25e+07 0.0209315
1.3e+07 0.0267496
1.35e+07 0.0345823
1.4e+07 0.0448597
1.45e+07 0.0577113
1.5e+07 0.0723956
1.55e+07 0.0866732
1.6e+07 0.0971071
1.65e+07 0.101148
1.7e+07 0.0992848
1.8e+07 0.0897145
1.85e+07 0.0863371
1.9e+07 0.0835362
1.95e+07 0.0794711
2e+07 0.0736351
2.1e+07 0.0623607
2.2e+07 0.0569041
2.3e+07 0.051916
2.4e+07 0.0427913
2.5e+07 0.0333037
2.6e+07 0.0261164
2.7e+07 0.0210876
2.8e+07 0.0175383
2.9e+07 0.0149555
3e+07 0.0130162
3.2e+07 0.0103424
3.4e+07 0.00863136
3.6e+07 0.00748204
3.8e+07 0.0066873
4e+07 0.0061284
4.2e+07 0.00573179
4.4e+07 0.0054493
4.6e+07 0.00524812
4.8e+07 0.00510519
5e+07 0.00500405
5.2e+07 0.0049327
5.4e+07 0.00488235
5.6e+07 0.00484653
6e+07 0.00480037
7.2e+07 0.00469961
7.8e+07 0.00462277
8.5e+07 0.00450008
9e+07 0.00439249
9.5e+07 0.00427123
1e+08 0.00413944
1.2e+08 0.00357335
1.3e+08 0.00331164
1.4e+08 0.00309539
1.5e+08 0.00282679
1.6e+08 0.00259482
1.7e+08 0.00239284
1.8e+08 0.00221571
1.9e+08 0.00205934
2e+08 0.0019205
