 2.480000E+7 2.151000E-2 2.490000E+7 2.159000E-2 2.500000E+7 2.175000E-2   58
 2.510000E+7 2.191000E-2 2.520000E+7 2.200000E-2 2.530000E+7 2.195000E-2   59
 2.540000E+7 2.174000E-2 2.550000E+7 2.139000E-2 2.560000E+7 2.097000E-2   60
 2.570000E+7 2.054000E-2 2.580000E+7 2.014000E-2 2.590000E+7 1.979000E-2   61
 2.600000E+7 1.951000E-2 2.610000E+7 1.930000E-2 2.620000E+7 1.915000E-2   62
 2.630000E+7 1.905000E-2 2.640000E+7 1.900000E-2 2.650000E+7 1.897000E-2   63
 2.660000E+7 1.897000E-2 2.670000E+7 1.899000E-2 2.680000E+7 1.901000E-2   64
 2.690000E+7 1.904000E-2 2.700000E+7 1.906000E-2 2.710000E+7 1.908000E-2   65
 2.720000E+7 1.909000E-2 2.730000E+7 1.909000E-2 2.740000E+7 1.907000E-2   66
 2.750000E+7 1.904000E-2 2.760000E+7 1.899000E-2 2.770000E+7 1.893000E-2   67
 2.780000E+7 1.885000E-2 2.790000E+7 1.876000E-2 2.800000E+7 1.865000E-2   68
 2.810000E+7 1.853000E-2 2.820000E+7 1.841000E-2 2.830000E+7 1.827000E-2   69
 2.840000E+7 1.812000E-2 2.850000E+7 1.798000E-2 2.860000E+7 1.782000E-2   70
 2.870000E+7 1.767000E-2 2.880000E+7 1.751000E-2 2.890000E+7 1.735000E-2   71
 2.900000E+7 1.719000E-2 2.910000E+7 1.704000E-2 2.920000E+7 1.688000E-2   72
 2.930000E+7 1.673000E-2 2.940000E+7 1.659000E-2 2.950000E+7 1.644000E-2   73
 2.960000E+7 1.631000E-2 2.970000E+7 1.617000E-2 2.980000E+7 1.604000E-2   74
 2.990000E+7 1.592000E-2 3.000000E+7 1.580000E-2 3.020000E+7 1.557000E-2   75
 3.040000E+7 1.535000E-2 3.060000E+7 1.515000E-2 3.080000E+7 1.497000E-2   76
 3.100000E+7 1.479000E-2 3.120000E+7 1.461000E-2 3.140000E+7 1.445000E-2   77
 3.160000E+7 1.429000E-2 3.180000E+7 1.412000E-2 3.200000E+7 1.396000E-2   78
 3.220000E+7 1.380000E-2 3.240000E+7 1.364000E-2 3.260000E+7 1.347000E-2   79
 3.280000E+7 1.330000E-2 3.300000E+7 1.313000E-2 3.320000E+7 1.295000E-2   80
