1.119840E+7 0.000000E+0
1.160000E+7 2.490000E-3
1.180000E+7 3.700000E-3
1.200000E+7 4.910000E-3
1.220000E+7 6.120000E-3
1.240000E+7 7.330000E-3
1.260000E+7 8.540000E-3
1.280000E+7 9.750000E-3
1.300000E+7 1.096000E-2
1.320000E+7 1.216000E-2
1.340000E+7 1.352000E-2
1.360000E+7 1.506000E-2
1.380000E+7 1.682000E-2
1.400000E+7 1.884000E-2
1.420000E+7 2.111000E-2
1.440000E+7 2.369000E-2
1.460000E+7 2.659000E-2
1.480000E+7 2.980000E-2
1.500000E+7 3.331000E-2
1.520000E+7 3.704000E-2
1.540000E+7 4.090000E-2
1.560000E+7 4.474000E-2
1.580000E+7 4.840000E-2
1.600000E+7 5.174000E-2
1.620000E+7 5.465000E-2
1.640000E+7 5.712000E-2
1.660000E+7 5.916000E-2
1.680000E+7 6.081000E-2
1.700000E+7 6.201000E-2
1.720000E+7 6.266000E-2
1.740000E+7 6.266000E-2
1.760000E+7 6.197000E-2
1.780000E+7 6.073000E-2
1.800000E+7 5.924000E-2
1.820000E+7 5.781000E-2
1.840000E+7 5.669000E-2
1.860000E+7 5.599000E-2
1.880000E+7 5.564000E-2
1.900000E+7 5.543000E-2
1.920000E+7 5.507000E-2
1.940000E+7 5.429000E-2
1.960000E+7 5.299000E-2
1.980000E+7 5.122000E-2
2.000000E+7 4.918000E-2
2.020000E+7 4.707000E-2
2.040000E+7 4.509000E-2
2.060000E+7 4.326000E-2
2.080000E+7 4.230000E-2
2.100000E+7 4.213000E-2
2.120000E+7 4.214000E-2
2.140000E+7 4.198000E-2
2.160000E+7 4.151000E-2
2.180000E+7 4.065000E-2
2.200000E+7 3.942000E-2
2.220000E+7 3.790000E-2
2.240000E+7 3.617000E-2
2.260000E+7 3.438000E-2
2.280000E+7 3.258000E-2
2.300000E+7 3.078000E-2
2.320000E+7 2.908000E-2
2.340000E+7 2.746000E-2
2.360000E+7 2.595000E-2
2.380000E+7 2.454000E-2
2.400000E+7 2.324000E-2
2.420000E+7 2.204000E-2
2.440000E+7 2.091000E-2
2.460000E+7 1.990000E-2
2.480000E+7 1.897000E-2
2.500000E+7 1.807000E-2
2.520000E+7 1.729000E-2
2.540000E+7 1.655000E-2
