1000000.00 4.22827E-6
1125000.00 5.65353E-6
1250000.00 7.07851E-6
1375000.00 8.50328E-6
1500000.00 1.04093E-5
1625000.00 1.28102E-5
1750000.00 1.52109E-5
1875000.00 1.76115E-5
2000000.00 2.06370E-5
2125000.00 2.43006E-5
2250000.00 2.79641E-5
2375000.00 3.16276E-5
2500000.00 3.60857E-5
2625000.00 4.13520E-5
2750000.00 4.66181E-5
2875000.00 5.18842E-5
3000000.00 5.81497E-5
3125000.00 6.54285E-5
3250000.00 7.27072E-5
3375000.00 7.99859E-5
3500000.00 8.85156E-5
3625000.00 9.83114E-5
3750000.00 1.08107E-4
3875000.00 1.17903E-4
4000000.00 1.33097E-4
4200000.00 1.53811E-4
4400000.00 1.75306E-4
4600000.00 2.01554E-4
4800000.00 2.28606E-4
5000000.00 2.59650E-4
5200000.00 2.94741E-4
5400000.00 3.31103E-4
5600000.00 3.75193E-4
5800000.00 4.20586E-4
6000000.00 4.72620E-4
6200000.00 5.31370E-4
6400000.00 5.92283E-4
6600000.00 6.66320E-4
6800000.00 7.42566E-4
7000000.00 8.30318E-4
7200000.00 9.29686E-4
7400000.00 .001032849
7600000.00 .001158991
7800000.00 .001288997
8000000.00 .001438980
8200000.00 .001609106
8400000.00 .001785445
8600000.00 .001999351
8800000.00 .002219568
9000000.00 .002467183
9200000.00 .002742401
9400000.00 .003023119
9600000.00 .003337072
9800000.00 .003656603
10000000.0 .004642782
11000000.0 .006488422
12000000.0 .009507160
13000000.0 .015460906
14000000.0 .027206116
15000000.0 .048557048
16000000.0 .074163798
17000000.0 .081684054
18000000.0 .075610950
19000000.0 .071906966
20000000.0 .048131569
22000000.0 .022994963
24000000.0 .013681471
26000000.0 .009618503
28000000.0 .007465142
30000000.0 .005670884
35000000.0 .004512119
40000000.0 .004127332
45000000.0 .004030875
50000000.0 .004036589
54000000.0 .004053884
55000000.0 .004077072
60000000.0 .004114061
70000000.0 .004089400
80000000.0 .003970665
90000000.0 .003782295
100000000. .003430653
120000000. .002958558
140000000. .002526641
160000000. .002137098
180000000. .001838132
