1.000000E+6 3.807300E-8
2.000000E+6 1.861480E-5
3.000000E+6 9.062191E-5
4.000000E+6 2.343450E-4
5.000000E+6 5.228390E-4
6.000000E+6 1.067620E-3
7.000000E+6 2.006460E-3
8.000000E+6 3.569180E-3
9.000000E+6 6.165210E-3
1.000000E+7 1.008780E-2
1.100000E+7 1.395030E-2
1.200000E+7 8.691620E-5
1.300000E+7 7.931301E-5
1.400000E+7 6.525230E-5
1.500000E+7 7.547491E-5
1.600000E+7 9.501840E-5
1.700000E+7 1.113060E-4
1.800000E+7 1.150220E-4
1.900000E+7 1.032290E-4
2.000000E+7 8.003610E-5
2.200000E+7 4.385890E-5
2.400000E+7 3.060650E-5
2.600000E+7 2.272900E-5
2.800000E+7 1.597910E-5
3.000000E+7 1.002170E-5
3.000000E+7 0.000000E+0
2.000000E+8 0.000000E+0
