 2.686730E+7 2.052350E-2 2.700000E+7 2.055000E-2 2.720000E+7 2.060000E-2   58
 2.740000E+7 2.065000E-2 2.760000E+7 2.068000E-2 2.780000E+7 2.069000E-2   59
 2.800000E+7 2.069000E-2 2.820000E+7 2.066000E-2 2.840000E+7 2.062000E-2   60
 2.860000E+7 2.057000E-2 2.873570E+7 2.053600E-2 2.877080E+7 2.052730E-2   61
 2.880000E+7 2.052000E-2 2.892530E+7 2.047610E-2 2.900000E+7 2.045000E-2   62
 2.900990E+7 2.044700E-2 2.920000E+7 2.039000E-2 2.940000E+7 2.031000E-2   63
 2.960000E+7 2.024000E-2 2.980000E+7 2.018000E-2 3.000000E+7 2.012000E-2   64
 3.020000E+7 2.007000E-2 3.040000E+7 2.003000E-2 3.060000E+7 1.999000E-2   65
 3.080000E+7 1.996000E-2 3.100000E+7 1.994000E-2 3.120000E+7 1.992000E-2   66
 3.134730E+7 1.990530E-2 3.140000E+7 1.990000E-2 3.140250E+7 1.989990E-2   67
 3.160000E+7 1.989000E-2 3.180000E+7 1.988000E-2 3.200000E+7 1.986000E-2   68
 3.203070E+7 1.985850E-2 3.220000E+7 1.985000E-2 3.240000E+7 1.984000E-2   69
 3.260000E+7 1.983000E-2 3.276310E+7 1.982180E-2 3.280000E+7 1.982000E-2   70
 3.282230E+7 1.981890E-2 3.295600E+7 1.981220E-2 3.300000E+7 1.981000E-2   71
 3.301860E+7 1.980810E-2 3.320000E+7 1.979000E-2 3.340000E+7 1.976000E-2   72
 3.360000E+7 1.974000E-2 3.380000E+7 1.972000E-2 3.400000E+7 1.970000E-2   73
 3.420000E+7 1.968000E-2 3.440000E+7 1.965000E-2 3.460000E+7 1.962000E-2   74
 3.480000E+7 1.959000E-2 3.500000E+7 1.957000E-2 3.520000E+7 1.955000E-2   75
 3.540000E+7 1.952000E-2 3.560000E+7 1.949000E-2 3.580000E+7 1.947000E-2   76
 3.600000E+7 1.943000E-2 3.620000E+7 1.941000E-2 3.640000E+7 1.938000E-2   77
 3.660000E+7 1.935000E-2 3.680000E+7 1.933000E-2 3.687570E+7 1.931860E-2   78
 3.700000E+7 1.930000E-2 3.720000E+7 1.927000E-2 3.731960E+7 1.924600E-2   79
 3.737750E+7 1.923450E-2 3.740000E+7 1.923000E-2 3.750820E+7 1.920830E-2   80
 3.760000E+7 1.919000E-2 3.762990E+7 1.918550E-2 3.780000E+7 1.916000E-2   81
 3.798890E+7 1.913170E-2 3.800000E+7 1.913000E-2 3.820000E+7 1.909000E-2   82
 3.840000E+7 1.906000E-2 3.860000E+7 1.901000E-2 3.880000E+7 1.898000E-2   83
 3.900000E+7 1.894000E-2 3.911580E+7 1.892260E-2 3.920000E+7 1.891000E-2   84
 3.940000E+7 1.887000E-2 3.960000E+7 1.884000E-2 3.960310E+7 1.883940E-2   85
 3.980000E+7 1.880000E-2 4.000000E+7 1.876000E-2 4.070230E+7 1.865240E-2   86
 4.200000E+7 1.846000E-2 4.221970E+7 1.842950E-2 4.245430E+7 1.839720E-2   87
 4.250580E+7 1.839010E-2 4.267220E+7 1.836740E-2 4.332260E+7 1.827960E-2   88
 4.400000E+7 1.819000E-2 4.424360E+7 1.815370E-2 4.445490E+7 1.812250E-2   89
 4.460660E+7 1.810020E-2 4.600000E+7 1.790000E-2 4.800000E+7 1.761000E-2   90
 4.902390E+7 1.751150E-2 4.936030E+7 1.747970E-2 5.000000E+7 1.742000E-2   91
 5.056450E+7 1.734810E-2 5.101660E+7 1.729120E-2 5.133630E+7 1.725150E-2   92
 5.182100E+7 1.719180E-2 5.200000E+7 1.717000E-2 5.274060E+7 1.706080E-2   93
 5.296960E+7 1.702740E-2 5.400000E+7 1.688000E-2 5.437480E+7 1.682830E-2   94
 5.437600E+7 1.682810E-2 5.600000E+7 1.661000E-2 5.666680E+7 1.652870E-2   95
 5.764060E+7 1.641230E-2 5.800000E+7 1.637000E-2 5.957380E+7 1.621980E-2   96
 5.981090E+7 1.619760E-2 5.988380E+7 1.619080E-2 6.000000E+7 1.618000E-2   97
 6.008050E+7 1.617140E-2 6.071300E+7 1.610400E-2 6.193630E+7 1.597650E-2   98
 6.200000E+7 1.597000E-2 6.331960E+7 1.582370E-2 6.400000E+7 1.575000E-2   99
 6.400410E+7 1.574960E-2 6.496500E+7 1.564750E-2 6.600000E+7 1.554000E-2  100
 6.666720E+7 1.547910E-2 6.800000E+7 1.536000E-2 6.835760E+7 1.532910E-2  101
 6.851410E+7 1.531560E-2 6.917070E+7 1.525970E-2 7.000000E+7 1.519000E-2  102
 7.146920E+7 1.505710E-2 7.178540E+7 1.502900E-2 7.200000E+7 1.501000E-2  103
