1e+06 3.83165e-05
1.5e+06 0.000109868
2e+06 0.000240947
2.5e+06 0.000455144
3e+06 0.000782513
3.5e+06 0.00126238
4e+06 0.00194704
4.5e+06 0.00290596
5e+06 0.00422799
5.5e+06 0.00601495
6e+06 0.0083602
6.5e+06 0.0113405
7e+06 0.0151104
7.5e+06 0.0200843
8e+06 0.0270153
8.5e+06 0.0370143
9e+06 0.0517169
9.5e+06 0.0736055
1e+07 0.106305
1.05e+07 0.154194
1.1e+07 0.219125
1.15e+07 0.294065
1.2e+07 0.371866
1.25e+07 0.463025
1.3e+07 0.563311
1.35e+07 0.617635
1.4e+07 0.579213
1.45e+07 0.48158
1.5e+07 0.380276
1.55e+07 0.298723
1.6e+07 0.238197
1.65e+07 0.193952
1.7e+07 0.161278
1.75e+07 0.136693
1.8e+07 0.117804
1.85e+07 0.102999
1.9e+07 0.0911762
1.95e+07 0.0815768
2e+07 0.0736654
2.1e+07 0.0611224
2.2e+07 0.0519458
2.3e+07 0.0449937
2.4e+07 0.0395809
2.5e+07 0.0352759
2.6e+07 0.0317952
2.7e+07 0.0289455
2.8e+07 0.0265911
2.9e+07 0.024633
3e+07 0.0229978
3.2e+07 0.0204823
3.4e+07 0.0187203
3.6e+07 0.0174979
3.8e+07 0.0166661
4e+07 0.0161174
4.2e+07 0.0157727
4.4e+07 0.0155733
4.6e+07 0.0154757
4.8e+07 0.0154475
5e+07 0.0154648
5.2e+07 0.0155097
5.4e+07 0.0155693
5.6e+07 0.015634
5.8e+07 0.0156968
6e+07 0.0157529
6.2e+07 0.0157987
6.4e+07 0.0158319
6.6e+07 0.0158509
6.8e+07 0.0158548
7e+07 0.0158433
7.2e+07 0.0158163
7.4e+07 0.0157738
7.6e+07 0.0157164
7.8e+07 0.0156446
8e+07 0.015559
8.5e+07 0.0152897
9e+07 0.0149516
9.5e+07 0.014558
1e+08 0.0141226
1.1e+08 0.0131781
1.2e+08 0.0122168
1.3e+08 0.0113279
1.4e+08 0.0105921
1.5e+08 0.00967514
1.6e+08 0.00888267
1.7e+08 0.00819234
1.8e+08 0.00758667
1.9e+08 0.00705186
