1e+06 3.35654e-05
1.5e+06 9.70284e-05
2e+06 0.000213627
2.5e+06 0.000404043
3e+06 0.000694158
3.5e+06 0.0011173
4e+06 0.00171725
4.5e+06 0.0025521
5e+06 0.00369782
5.5e+06 0.00524781
6e+06 0.00730028
6.5e+06 0.00993471
7e+06 0.0132316
7.5e+06 0.0174109
8e+06 0.0229792
8.5e+06 0.030742
9e+06 0.0418362
9.5e+06 0.0579238
1e+07 0.0815102
1.05e+07 0.116293
1.1e+07 0.167142
1.15e+07 0.237653
1.2e+07 0.320494
1.25e+07 0.386378
1.3e+07 0.407665
1.35e+07 0.398287
1.4e+07 0.389539
1.45e+07 0.392558
1.5e+07 0.396736
1.55e+07 0.384998
1.6e+07 0.351813
1.65e+07 0.306197
1.7e+07 0.259773
1.75e+07 0.218963
1.8e+07 0.185416
1.85e+07 0.15854
1.9e+07 0.137111
1.95e+07 0.119934
2e+07 0.106031
2.1e+07 0.0849216
2.2e+07 0.0700727
2.3e+07 0.059191
2.4e+07 0.0509399
2.5e+07 0.0445077
2.6e+07 0.0393804
2.7e+07 0.0352203
2.8e+07 0.0317974
2.9e+07 0.0289501
3e+07 0.0265619
3.2e+07 0.022837
3.4e+07 0.0201439
3.6e+07 0.018184
3.8e+07 0.0167572
4e+07 0.0157229
4.2e+07 0.0149789
4.4e+07 0.0144496
4.6e+07 0.0140782
4.8e+07 0.0138221
5e+07 0.0136492
5.2e+07 0.0135352
5.4e+07 0.0134619
5.6e+07 0.0134155
5.8e+07 0.0133857
6e+07 0.0133648
6.2e+07 0.0133471
6.4e+07 0.0133285
6.6e+07 0.0133058
6.8e+07 0.013277
7e+07 0.0132405
7.2e+07 0.0131953
7.4e+07 0.013141
7.6e+07 0.0130771
7.8e+07 0.0130038
8e+07 0.0129211
8.5e+07 0.0126755
9e+07 0.0123802
9.5e+07 0.0120439
1e+08 0.0116762
1.1e+08 0.0108861
1.2e+08 0.0100869
1.3e+08 0.00934994
1.4e+08 0.00874066
1.5e+08 0.00798288
1.6e+08 0.00732827
1.7e+08 0.00675822
1.8e+08 0.00625822
1.9e+08 0.00581679
