1.999e+06 0
2e+06 0.000124851
2.45e+06 0.000239293
2.9e+06 0.000407729
3.35e+06 0.000639704
3.8e+06 0.000987982
4.25e+06 0.00142132
4.7e+06 0.00205117
5.15e+06 0.0028074
5.6e+06 0.003901
6.05e+06 0.00519291
6.5e+06 0.00702038
6.95e+06 0.00932265
7.4e+06 0.0124458
7.85e+06 0.0165869
8.3e+06 0.0222011
8.75e+06 0.029772
9.2e+06 0.0404227
9.65e+06 0.0555414
1.01e+07 0.076501
1.055e+07 0.108014
1.1e+07 0.150449
1.145e+07 0.210414
1.19e+07 0.28251
1.235e+07 0.349686
1.28e+07 0.382929
1.325e+07 0.387392
1.37e+07 0.377631
1.415e+07 0.373112
1.46e+07 0.38025
1.505e+07 0.386047
1.55e+07 0.371575
1.595e+07 0.336046
1.64e+07 0.289155
1.685e+07 0.243915
1.73e+07 0.205348
1.775e+07 0.174505
1.82e+07 0.150472
1.865e+07 0.13115
1.91e+07 0.115946
1.955e+07 0.103716
2e+07 0.0937244
2.045e+07 0.0854623
2.09e+07 0.0784346
2.135e+07 0.0725547
2.18e+07 0.0675795
2.225e+07 0.0632288
2.27e+07 0.0595153
2.315e+07 0.05621
2.36e+07 0.0533335
2.405e+07 0.0507978
2.45e+07 0.0486139
2.495e+07 0.0465339
2.54e+07 0.0447657
2.585e+07 0.0431103
2.63e+07 0.0416677
2.675e+07 0.0403098
2.72e+07 0.0391091
2.765e+07 0.0380051
2.81e+07 0.0369782
2.9e+07 0.0351987
2.99e+07 0.03369
3.08e+07 0.0324187
3.17e+07 0.0313044
3.26e+07 0.0303357
3.305e+07 0.0298816
3.44e+07 0.0287448
3.575e+07 0.0277899
3.71e+07 0.0269853
3.89e+07 0.0261087
4.115e+07 0.0252339
4.25e+07 0.024801
4.5e+07 0.0241234
5e+07 0.0231113
7e+07 0.0205097
1e+08 0.0167769
1.3e+08 0.0132486
1.5e+08 0.0113505
1.8e+08 0.00905491
2e+08 0.00793733
